OID,fid_1,id,tree_cat,Name_Tree_,Photo,Descriptio,Date,in_avgtemp,in_avghum,ot_avgtemp,ot_avghum,tree_den,build_den,dis_to_bui,dis_to_wat,lat,long
-1,3629,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.6077995,36.1735992,25.7108994,45.4099998,3524.639893,0,98.9470978,784.1090088,33.64830521,72.99108851
-1,3630,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.625,36.0906982,25.7329998,45.2313004,3524.639893,0,98.9470978,784.1090088,33.64828448,72.99102578
-1,3631,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.6420994,36.0078011,25.7546997,45.0545998,2407.070068,0,89.9105988,779.9169922,33.64826142,72.9909508
-1,3632,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.6679993,35.8595009,25.8022995,44.8353004,1375.469971,0,78.1527023,767.2609863,33.64822663,72.99087511
-1,3633,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.6851006,35.7771988,25.8241005,44.6598015,1031.599976,0,68.9965973,763.2109985,33.64820833,72.99080155
-1,3634,7,7,amstel king,C:\Users\jadoo\Downloads\nust_33.jpg,moraceae,27/12/2023 0:00,27.4762001,36.8586006,25.5112991,46.5741005,6877.339844,0,68.342598,831.2609863,33.64851516,72.99157248
-1,3635,7,7,amstel king,C:\Users\jadoo\Downloads\nust_33.jpg,moraceae,27/12/2023 0:00,27.4762001,36.8586006,25.5112991,46.5741005,7994.910156,0,60.6850014,835.8410034,33.64853331,72.99162653
-1,3636,7,7,amstel king,C:\Users\jadoo\Downloads\nust_33.jpg,moraceae,27/12/2023 0:00,27.4578991,36.9403992,25.4899006,46.7543983,7994.910156,0,60.6850014,835.8410034,33.64854355,72.99166658
-1,3637,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4398003,37.0214005,25.4682999,46.9357986,8940.540039,0,53.6123009,840.5029907,33.64851717,72.99177528
-1,3638,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4220009,37.1016006,25.4466991,47.1180992,10230,92.0154037,47.3871002,845.2449951,33.64854828,72.99184111
-1,3639,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4050007,37.1805992,25.4249992,47.3012009,10230,92.0154037,47.3871002,845.2449951,33.64856914,72.99191382
-1,3640,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4302998,37.0451012,25.4610004,47.2820015,10573.90039,0,55.2622986,833.8510132,33.64839405,72.99195646
-1,3641,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4167995,37.1198997,25.4379997,47.4710999,9972.139648,0,51.0373993,838.8449707,33.64841764,72.99202437
-1,3642,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4461002,36.9723015,25.4780998,47.2745018,8940.540039,0,68.342598,820.822998,33.64831797,72.99192406
-1,3643,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4591999,36.8973007,25.5018005,47.0834007,8940.540039,0,68.342598,820.822998,33.64825628,72.99187637
-1,3644,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4461002,36.9723015,25.4780998,47.2745018,9542.30957,0,63.5764008,825.7869873,33.6482568,72.99196035
-1,3645,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.4881992,36.7478981,25.5433998,46.8810005,8596.679688,0,81.5278015,807.8070068,33.64820249,72.99179576
-1,3646,34,18,white mulberry,C:\Users\jadoo\Downloads\nust_64.jpg,moraceae,18/02/2024 0:00,27.5170994,36.5971985,25.5855999,46.6744995,8424.740234,0,87.3774033,802.9559937,33.64816387,72.99170853
-1,3647,34,31,lemon,C:\Users\jadoo\Downloads\nust_49.jpg, ,14/08/1872 0:00:00,27.4016991,37.1908989,25.4209995,47.4774017,10573.90039,92.0154037,47.3871002,841.9439697,33.64847136,72.99199531
-1,3648,34,31,lemon,C:\Users\jadoo\Downloads\nust_49.jpg, ,14/08/1872 0:00:00,27.4050007,37.1805992,25.4249992,47.3012009,10573.90039,92.0154037,40.209301,850.065979,33.64852657,72.99197846
-1,3649,34,31,lemon,C:\Users\jadoo\Downloads\nust_49.jpg, ,14/08/1872 0:00:00,27.4167995,37.1198997,25.4379997,47.4710999,9972.139648,0,51.0373993,838.8449707,33.64835731,72.99205104
-1,3650,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3784008,37.3213997,25.3850994,47.4942017,10230,92.0154037,26.8062,863.0689697,33.64866005,72.99203105
-1,3651,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3705006,37.3797989,25.3661995,47.5046997,9456.339844,92.0154037,26.8062,866.3930054,33.64873085,72.99200447
-1,3652,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3831005,37.3520012,25.3663998,47.3403015,8854.580078,92.0154037,21.1921005,874.5960083,33.64880971,72.99196772
-1,3653,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3789005,37.3989983,25.3463001,47.3558998,7908.939941,92.0154037,18.9547997,882.8250122,33.64887788,72.99194236
-1,3654,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3759995,37.4399986,25.3262005,47.3727989,7908.939941,92.0154037,18.9547997,882.8250122,33.64893257,72.99191208
-1,3655,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3948994,37.3582001,25.3449001,47.2025986,6619.439941,92.0154037,28.4321995,886.4799805,33.64898829,72.99189092
-1,3656,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3934994,37.3936996,25.3243008,47.2232018,5587.839844,92.0154037,28.4321995,894.7999878,33.64904613,72.99186397
-1,3657,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3959007,37.2424011,25.4060993,47.3129005,9972.139648,92.0154037,34.171299,858.2160034,33.64864059,72.99198714
-1,3658,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3887997,37.2997017,25.3864994,47.3260002,9456.339844,92.0154037,26.8062,866.3930054,33.64868831,72.99196855
-1,3659,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3887997,37.2997017,25.3864994,47.3260002,9456.339844,92.0154037,26.8062,866.3930054,33.6487186,72.99195353
-1,3660,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3831005,37.3520012,25.3663998,47.3403015,9456.339844,92.0154037,26.8062,866.3930054,33.64875636,72.99193503
-1,3661,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3831005,37.3520012,25.3663998,47.3403015,7994.910156,92.0154037,29.9701996,869.9110107,33.64880826,72.99191175
-1,3662,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3976002,37.3170013,25.3654995,47.1832008,7221.209961,92.0154037,28.4321995,878.1829834,33.64885458,72.99189017
-1,3663,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3976002,37.3170013,25.3654995,47.1832008,7221.209961,92.0154037,28.4321995,878.1829834,33.64891077,72.99185853
-1,3664,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.3948994,37.3582001,25.3449001,47.2025986,6619.439941,92.0154037,28.4321995,886.4799805,33.64896188,72.99183745
-1,3665,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.4123001,37.3116989,25.3425007,47.0564995,6619.439941,92.0154037,28.4321995,886.4799805,33.64901418,72.99181308
-1,3666,35,17,stericulia,C:\Users\jadoo\Downloads\nust_15.jpg,malvaceae,18/02/2024 0:00,27.4123001,37.3116989,25.3425007,47.0564995,5415.910156,92.0154037,37.9095993,890.3220215,33.64904745,72.99179667
-1,3667,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3409996,37.5601997,25.3078995,47.7038994,7994.910156,92.0154037,0,892.3369751,33.6488877,72.99213876
-1,3668,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3409996,37.5601997,25.3078995,47.7038994,7994.910156,92.0154037,0,892.3369751,33.64886399,72.99215617
-1,3669,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3274002,37.5909004,25.3073006,47.8708,8338.780273,92.0154037,9.4774103,884.1970215,33.64883888,72.9921706
-1,3670,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3409996,37.5601997,25.3078995,47.7038994,7651.040039,92.0154037,9.4774103,887.5430298,33.64891263,72.99209077
-1,3671,22,12,ritha,C:\Users\jadoo\Downloads\nust_25.jpg,sapindaceae,03/02/2024 0:00,27.3568993,37.5210991,25.3073997,47.5438004,7651.040039,92.0154037,9.4774103,887.5430298,33.64893327,72.99205114
-1,3672,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3551006,37.5833015,25.2684994,47.5760994,5759.77002,92.0154037,13.4031,912.2470093,33.64915467,72.99201227
-1,3673,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3358002,37.6353989,25.2696991,47.7286987,6361.540039,92.0154037,9.4774103,903.9879761,33.64902612,72.9920898
-1,3674,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3551998,37.5555992,25.2879009,47.5593987,6361.540039,92.0154037,9.4774103,903.9879761,33.64908588,72.99205775
-1,3675,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3551998,37.5555992,25.2879009,47.5593987,6361.540039,92.0154037,9.4774103,903.9879761,33.64908588,72.99205775
-1,3676,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3376007,37.6012993,25.2887993,47.7155991,6791.370117,92.0154037,9.4774103,895.7529907,33.64898958,72.99210725
-1,3677,32,13,pilkhan,C:\Users\jadoo\Downloads\nust_3.jpg,moraceae,17/02/2024 0:00,27.3358002,37.6353989,25.2696991,47.7286987,6361.540039,92.0154037,9.4774103,903.9879761,33.64905277,72.99207769
-1,3678,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3563995,37.6041985,25.2492008,47.5940018,4642.200195,92.0154037,21.1921005,920.5289917,33.64923207,72.99206052
-1,3679,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3370991,37.6819,25.2320004,47.7583008,4642.200195,92.0154037,21.1921005,920.5289917,33.64924026,72.99210441
-1,3680,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3370991,37.6819,25.2320004,47.7583008,5329.939941,92.0154037,18.9547997,925.1530151,33.64923627,72.9921397
-1,3681,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3176994,37.7587013,25.2147999,47.9233017,5329.939941,92.0154037,18.9547997,925.1530151,33.64921422,72.99218157
-1,3682,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3176994,37.7587013,25.2147999,47.9233017,6619.439941,92.0154037,13.4031,921.651001,33.64918853,72.99222784
-1,3683,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.2961998,37.8176994,25.2154999,48.0784988,6619.439941,92.0154037,13.4031,921.651001,33.64914715,72.99226706
-1,3684,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.2961998,37.8176994,25.2154999,48.0784988,6791.370117,92.0154037,9.4774103,913.4769897,33.64910423,72.99230277
-1,3685,6,6,pine,C:\Users\jadoo\Downloads\nust_28.jpg,pinaceae,27/12/2023 0:00,27.3756008,37.5256996,25.2663994,47.4305,3954.469971,92.0154037,26.8062,915.9810181,33.6492063,72.99198945
-1,3686,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3218994,37.6393013,25.2887001,47.8787994,8338.780273,92.0154037,9.4774103,884.1970215,33.64884035,72.99218548
-1,3687,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3274002,37.5909004,25.3073006,47.8708,8338.780273,92.0154037,9.4774103,884.1970215,33.64882791,72.99219594
-1,3688,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3274002,37.5909004,25.3073006,47.8708,8338.780273,92.0154037,9.4774103,884.1970215,33.64881343,72.99220659
-1,3689,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3274002,37.5909004,25.3073006,47.8708,8338.780273,92.0154037,9.4774103,884.1970215,33.6487979,72.99221487
-1,3690,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3274002,37.5909004,25.3073006,47.8708,9112.480469,92.0154037,0,889.1110229,33.6487881,72.99222488
-1,3691,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3090992,37.6677017,25.2877007,48.0489006,9112.480469,92.0154037,0,889.1110229,33.6487887,72.99224877
-1,3692,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3090992,37.6677017,25.2877007,48.0489006,9112.480469,92.0154037,0,889.1110229,33.64879696,72.99227071
-1,3693,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3090992,37.6677017,25.2877007,48.0489006,9112.480469,92.0154037,0,889.1110229,33.64879603,72.99229599
-1,3694,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3090992,37.6677017,25.2877007,48.0489006,9112.480469,92.0154037,0,889.1110229,33.64878304,72.99231806
-1,3695,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3183002,37.6113014,25.3052006,48.0447006,10230,92.0154037,9.4774103,881.0430298,33.6487513,72.99231217
-1,3696,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3183002,37.6113014,25.3052006,48.0447006,10230,92.0154037,9.4774103,881.0430298,33.64873183,72.99231153
-1,3697,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3183002,37.6113014,25.3052006,48.0447006,9628.280273,92.0154037,9.4774103,886.0750122,33.64872176,72.99232734
-1,3698,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3020992,37.6846008,25.2849007,48.2257004,9628.280273,92.0154037,9.4774103,886.0750122,33.64871551,72.99234218
-1,3699,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3020992,37.6846008,25.2849007,48.2257004,9628.280273,92.0154037,9.4774103,886.0750122,33.64871036,72.99237074
-1,3700,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.3020992,37.6846008,25.2849007,48.2257004,9628.280273,92.0154037,9.4774103,886.0750122,33.64870574,72.9923941
-1,3701,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.2865009,37.7552986,25.2646999,48.4070015,9628.280273,92.0154037,9.4774103,886.0750122,33.6487021,72.99242128
-1,3702,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.2865009,37.7552986,25.2646999,48.4070015,9542.30957,92.0154037,9.4774103,891.1790161,33.64869682,72.99244635
-1,3703,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.2865009,37.7552986,25.2646999,48.4070015,9542.30957,92.0154037,9.4774103,891.1790161,33.64869273,72.99247089
-1,3704,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.2865009,37.7552986,25.2646999,48.4070015,9542.30957,92.0154037,9.4774103,891.1790161,33.64869035,72.9924961
-1,3705,1,5,Cassia glauca,C:\Users\jadoo\Downloads\nust_27.jpg,Fabaceae,08/12/2023 0:00,27.2716999,37.8228989,25.2446995,48.5886002,9628.280273,92.0154037,18.9547997,883.2319946,33.64868647,72.99251629
-1,3707,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2285995,38.0108986,25.1940994,48.7605019,9284.410156,184.0310059,9.4774103,904.2860107,33.64885244,72.9925999
-1,3708,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2647991,37.8680992,25.2315998,48.4067993,8510.709961,92.0154037,0,907.1619873,33.64887448,72.99247698
-1,3709,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2464008,37.9407005,25.2127991,48.5835991,8510.709961,92.0154037,0,907.1619873,33.64889417,72.99251429
-1,3710,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2464008,37.9407005,25.2127991,48.5835991,8768.610352,184.0310059,9.4774103,912.2470093,33.64891069,72.99256071
-1,3711,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2201004,38.0583992,25.1779003,48.7574997,8768.610352,184.0310059,9.4774103,912.2470093,33.64893117,72.9926071
-1,3712,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2201004,38.0583992,25.1779003,48.7574997,8166.839844,184.0310059,9.4774103,925.3469849,33.64895153,72.9926416
-1,3713,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2010002,38.1287994,25.1599007,48.9323006,8166.839844,184.0310059,9.4774103,925.3469849,33.64897361,72.99268541
-1,3714,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2010002,38.1287994,25.1599007,48.9323006,7565.069824,184.0310059,0,930.526001,33.64897665,72.99274687
-1,3715,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.1826,38.1963005,25.1420002,49.1071014,7908.939941,184.0310059,9.4774103,922.625,33.64893088,72.99278329
-1,3716,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.1812992,38.1963997,25.1387005,49.2919998,6963.310059,184.0310059,0,927.9160156,33.6489007,72.99284123
-1,3717,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.1812992,38.1963997,25.1387005,49.2919998,6963.310059,184.0310059,0,927.9160156,33.6489007,72.99284123
-1,3718,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2647991,37.8680992,25.2315998,48.4067993,8510.709961,92.0154037,0,907.1619873,33.64891567,72.9924483
-1,3719,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2593002,37.9117012,25.2145004,48.408699,8510.709961,92.0154037,0,907.1619873,33.64893536,72.99248561
-1,3720,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2395992,37.9859009,25.1961994,48.5830002,7737.009766,184.0310059,9.4774103,920.2369995,33.64895188,72.99253203
-1,3721,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2201004,38.0583992,25.1779003,48.7574997,7737.009766,184.0310059,9.4774103,920.2369995,33.64899272,72.99261292
-1,3722,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2395992,37.9859009,25.1961994,48.5830002,7737.009766,184.0310059,9.4774103,920.2369995,33.64897236,72.99257841
-1,3723,36,32,sirin,C:\Users\jadoo\Downloads\nust_35.jpg,fabaceae,14/08/1872 0:00:00,27.1812992,38.1963997,25.1387005,49.2919998,6963.310059,184.0310059,0,927.9160156,33.6488814,72.99290016
-1,3724,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.2131996,38.0730019,25.1714993,49.1237984,8252.80957,184.0310059,13.4031,914.7540283,33.64881091,72.99275961
-1,3725,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.1956005,38.1404991,25.1569996,49.1147995,7479.109863,184.0310059,9.4774103,920.0900269,33.64884899,72.99283347
-1,3726,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.2017994,38.1222,25.1525993,49.303299,7479.109863,184.0310059,9.4774103,920.0900269,33.64881614,72.99289197
-1,3727,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.2198009,38.0736008,25.1466999,49.4976997,7221.209961,92.0154037,18.9547997,917.7440186,33.64875478,72.99295357
-1,3728,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.1935997,38.1599007,25.1340008,49.4827003,7479.109863,184.0310059,9.4774103,920.0900269,33.64878879,72.99292221
-1,3729,21,15,olive,C:\Users\jadoo\Downloads\nust_17.jpg,oleaceae,03/02/2024 0:00,27.1935997,38.1599007,25.1340008,49.4827003,7479.109863,184.0310059,9.4774103,920.0900269,33.64878879,72.99292221
-1,3730,33,30,guava,C:\Users\jadoo\Downloads\nust_13.jpg,myrtaceae,18/02/2024 0:00,27.2115993,38.0778999,25.1755009,48.9375992,8510.709961,184.0310059,13.4031,917.4019775,33.64887344,72.99268565
-1,3731,33,30,guava,C:\Users\jadoo\Downloads\nust_13.jpg,myrtaceae,18/02/2024 0:00,27.2255993,38.0410004,25.1658993,49.3160019,7908.939941,184.0310059,18.9547997,912.2960205,33.6487359,72.99286815
-1,3732,33,30,guava,C:\Users\jadoo\Downloads\nust_13.jpg,myrtaceae,18/02/2024 0:00,27.1896992,38.1819992,25.1156006,49.6618996,6791.370117,92.0154037,9.4774103,925.4920044,33.64883266,72.99301414
-1,3733,33,30,guava,C:\Users\jadoo\Downloads\nust_13.jpg,myrtaceae,18/02/2024 0:00,27.1896992,38.1819992,25.1156006,49.6618996,7221.209961,92.0154037,18.9547997,917.7440186,33.64877519,72.99302984
-1,3734,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2362995,38.0203018,25.1795998,48.5836983,7737.009766,184.0310059,9.4774103,920.2369995,33.64900941,72.99253968
-1,3735,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2362995,38.0203018,25.1795998,48.5836983,7737.009766,184.0310059,9.4774103,920.2369995,33.64901907,72.99258065
-1,3736,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2161007,38.0937996,25.1618004,48.7557983,7737.009766,184.0310059,9.4774103,920.2369995,33.64902617,72.99262274
-1,3737,24,2,spiny fiddlewood,C:\Users\jadoo\Downloads\nust_20.jpg,verbenaceae,03/02/2024 0:00,27.2161007,38.0937996,25.1618004,48.7557983,8166.839844,184.0310059,9.4774103,925.3469849,33.6490112,72.99265619
-1,3738,38,35,queen palm,C:\Users\jadoo\Downloads\nust_100.JPG,arecaceae,18/02/2024 0:00,27.1720009,38.2491989,25.0678005,49.9990997,5415.910156,92.0154037,9.4774103,936.4910278,33.64884125,72.99318195
-1,3739,38,35,queen palm,C:\Users\jadoo\Downloads\nust_100.JPG,arecaceae,18/02/2024 0:00,27.1980991,38.1677017,25.0795002,50.0195007,5415.910156,92.0154037,9.4774103,936.4910278,33.64882277,72.99320903
-1,3740,38,35,queen palm,C:\Users\jadoo\Downloads\nust_100.JPG,arecaceae,18/02/2024 0:00,27.1720009,38.2491989,25.0678005,49.9990997,5415.910156,92.0154037,9.4774103,936.4910278,33.64885552,72.99322287
-1,3741,38,35,queen palm,C:\Users\jadoo\Downloads\nust_100.JPG,arecaceae,18/02/2024 0:00,27.1720009,38.2491989,25.0678005,49.9990997,4728.169922,92.0154037,0,944.1799927,33.64887549,72.99319369
-1,3742,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.1910992,38.1847992,25.0974007,49.8409004,6361.540039,92.0154037,13.4031,930.960022,33.64883914,72.99312787
-1,3743,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.1910992,38.1847992,25.0974007,49.8409004,5415.910156,92.0154037,9.4774103,936.4910278,33.64880914,72.99314676
-1,3744,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.1980991,38.1677017,25.0795002,50.0195007,5415.910156,92.0154037,9.4774103,936.4910278,33.64879711,72.99318473
-1,3745,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.1980991,38.1677017,25.0795002,50.0195007,4384.299805,92.0154037,13.4031,942.085022,33.64879752,72.99324181
-1,3746,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.2096996,38.1334991,25.0618992,50.1977997,4384.299805,92.0154037,13.4031,942.085022,33.64882539,72.99328136
-1,3747,39,8,kangi palm,C:\Users\jadoo\Downloads\nust_31.jpg,cycadaceae,18/02/2024 0:00,27.1856003,38.2057991,25.0506992,50.1750984,4384.299805,92.0154037,13.4031,942.085022,33.6488671,72.99329368
